skjemanavn;navn_i_rapporteket;ledetekst;obligatorisk;type;listeverdier;listetekst;normalintervall_start_numerisk;normalintervall_slutt_numerisk;maksintervall_start_numerisk;maksintervall_slutt_numerisk;normalintervall_start_dato;normalintervall_slutt_dato;maksintervall_start_dato;maksintervall_slutt_dato;antall_tegn;lovlige_tegn;desimaler;aktiveringsspoersmaal;underspoersmaal;innfoert_dato;utfaset_dato;tabell;fysisk_feltnavn;kommentar;variabel_id;hjelpetekst
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
GKV spørreskjema somatikk, voksne, døgn;;11. Måtte du vente for å få tilbud ved institusjonen?;Nei;Listevariabel;1;Nei;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_11;;GKV_GKV_11;
GKV spørreskjema somatikk, voksne, døgn;;11. Måtte du vente for å få tilbud ved institusjonen?;Nei;Listevariabel;2;Ja, men ikke lenge;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_11;;GKV_GKV_11;
GKV spørreskjema somatikk, voksne, døgn;;11. Måtte du vente for å få tilbud ved institusjonen?;Nei;Listevariabel;3;Ja, ganske lenge;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_11;;GKV_GKV_11;
GKV spørreskjema somatikk, voksne, døgn;;11. Måtte du vente for å få tilbud ved institusjonen?;Nei;Listevariabel;4;Ja, altfor lenge;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_11;;GKV_GKV_11;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;1;Ikke noe utbytte;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;2;Lite utbytte;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;3;En del utbytte;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;4;Stort utbytte;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;5;Svært stort utbytte;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;12. Hvilket utbytte har du hatt, alt i alt, av behandlingen på institusjonen?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_12;;GKV_GKV_12;
GKV spørreskjema somatikk, voksne, døgn;;Ferdigstille skjema?;Nei;Statusvariabel;;;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;STATUS;;GKV_STATUS;Denne boksen vil angi hvorvidt du er ferdig med å fylle ut. Du kan alltids låse opp skjemaet igjen på nytt senere hvis du vil forandre noe.
Livskvalitetsskjema;;Utfyllingsdato;Ja;Datovariabel;;;;;;;;;'1980-01-01';today;;;;Nei;Nei;01.01.1980;;rand12;DATO_RAND12;;RAND12_DATO_RAND12;Hvis dato for utfylling er ukjent, bruk dato for mottak av skjemaet. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autofylles nåværende måned og år. Skriver du inn måned og dag (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.2013 er følgende verdier gyldige: 131123, eller 20131123, eller 2013-11-23
Livskvalitetsskjema;;Er pasientdel utfylt;Ja;Listevariabel;0;Nei;;;;;;;;;;;;Ja;Nei;01.01.1980;;rand12;COMPLETE;;RAND12_COMPLETE;Har pasienten levert sine besvarelser.
Livskvalitetsskjema;;Er pasientdel utfylt;Ja;Listevariabel;1;Ja;;;;;;;;;;;;Ja;Nei;01.01.1980;;rand12;COMPLETE;;RAND12_COMPLETE;Har pasienten levert sine besvarelser.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;1;Tidsmangel behandler;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;2;Tidlig utskrivning;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;3;Kritisk syk / død;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;4;Pasient klarer ikke;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;5;Manglende samtykke;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;6;For ung;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;7;Ikke besvart ePROMS;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;Årsak til manglende utfylling;Ja;Listevariabel;9;Annet;;;;;;;;;;;;Nei;Ja;01.01.1980;;rand12;INCOMPLETE_REASON;;RAND12_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Livskvalitetsskjema;;1. Stort sett, vil du si at helsen din er:;Nei;Listevariabel;1;Utmerket;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_1;;RAND12_RAND_1;Her gjør du en generell vurdering av din helsetilstand.
Livskvalitetsskjema;;1. Stort sett, vil du si at helsen din er:;Nei;Listevariabel;2;Veldig god;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_1;;RAND12_RAND_1;Her gjør du en generell vurdering av din helsetilstand.
Livskvalitetsskjema;;1. Stort sett, vil du si at helsen din er:;Nei;Listevariabel;3;God;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_1;;RAND12_RAND_1;Her gjør du en generell vurdering av din helsetilstand.
Livskvalitetsskjema;;1. Stort sett, vil du si at helsen din er:;Nei;Listevariabel;4;Nokså god;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_1;;RAND12_RAND_1;Her gjør du en generell vurdering av din helsetilstand.
Livskvalitetsskjema;;1. Stort sett, vil du si at helsen din er:;Nei;Listevariabel;5;Dårlig;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_1;;RAND12_RAND_1;Her gjør du en generell vurdering av din helsetilstand.
Livskvalitetsskjema;;2a. Moderate aktiviteter som å flytte et bord, støvsuge, gå en spasertur eller drive med hagearbeid;Nei;Listevariabel;1;Ja, begrenser meg mye;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2A;;RAND12_RAND_2A;
Livskvalitetsskjema;;2a. Moderate aktiviteter som å flytte et bord, støvsuge, gå en spasertur eller drive med hagearbeid;Nei;Listevariabel;2;Ja, begrenser meg litt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2A;;RAND12_RAND_2A;
Livskvalitetsskjema;;2a. Moderate aktiviteter som å flytte et bord, støvsuge, gå en spasertur eller drive med hagearbeid;Nei;Listevariabel;3;Nei, begrenser meg ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2A;;RAND12_RAND_2A;
Livskvalitetsskjema;;2b. Gå opp trappen flere etasjer;Nei;Listevariabel;1;Ja, begrenser meg mye;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2B;;RAND12_RAND_2B;
Livskvalitetsskjema;;2b. Gå opp trappen flere etasjer;Nei;Listevariabel;2;Ja, begrenser meg litt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2B;;RAND12_RAND_2B;
Livskvalitetsskjema;;2b. Gå opp trappen flere etasjer;Nei;Listevariabel;3;Nei, begrenser meg ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_2B;;RAND12_RAND_2B;
Livskvalitetsskjema;;3a. Fått gjort mindre enn du ønsket;Nei;Listevariabel;1;Ja;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_3A;;RAND12_RAND_3A;
Livskvalitetsskjema;;3a. Fått gjort mindre enn du ønsket;Nei;Listevariabel;2;Nei;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_3A;;RAND12_RAND_3A;
Livskvalitetsskjema;;3b. Vært begrenset i type arbeidsoppgaver eller andre aktiviteter?;Nei;Listevariabel;1;Ja;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_3B;;RAND12_RAND_3B;
Livskvalitetsskjema;;3b. Vært begrenset i type arbeidsoppgaver eller andre aktiviteter?;Nei;Listevariabel;2;Nei;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_3B;;RAND12_RAND_3B;
Livskvalitetsskjema;;4a. Fått gjort mindre enn du ønsket;Nei;Listevariabel;1;Ja;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_4A;;RAND12_RAND_4A;
Livskvalitetsskjema;;4a. Fått gjort mindre enn du ønsket;Nei;Listevariabel;2;Nei;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_4A;;RAND12_RAND_4A;
Livskvalitetsskjema;;4b. Utført arbeid eller andre aktiviteter mindre grundig enn vanlig;Nei;Listevariabel;1;Ja;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_4B;;RAND12_RAND_4B;
Livskvalitetsskjema;;4b. Utført arbeid eller andre aktiviteter mindre grundig enn vanlig;Nei;Listevariabel;2;Nei;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_4B;;RAND12_RAND_4B;
Livskvalitetsskjema;;5. I løpet av de siste fire ukene, hvor mye har smerter påvirket det vanlige arbeidet ditt (gjelder både arbeid utenfor hjemmet og husarbeid)?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_5;;RAND12_RAND_5;
Livskvalitetsskjema;;5. I løpet av de siste fire ukene, hvor mye har smerter påvirket det vanlige arbeidet ditt (gjelder både arbeid utenfor hjemmet og husarbeid)?;Nei;Listevariabel;2;Litt;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_5;;RAND12_RAND_5;
Livskvalitetsskjema;;5. I løpet av de siste fire ukene, hvor mye har smerter påvirket det vanlige arbeidet ditt (gjelder både arbeid utenfor hjemmet og husarbeid)?;Nei;Listevariabel;3;Moderat;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_5;;RAND12_RAND_5;
Livskvalitetsskjema;;5. I løpet av de siste fire ukene, hvor mye har smerter påvirket det vanlige arbeidet ditt (gjelder både arbeid utenfor hjemmet og husarbeid)?;Nei;Listevariabel;4;Ganske mye;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_5;;RAND12_RAND_5;
Livskvalitetsskjema;;5. I løpet av de siste fire ukene, hvor mye har smerter påvirket det vanlige arbeidet ditt (gjelder både arbeid utenfor hjemmet og husarbeid)?;Nei;Listevariabel;5;Ekstremt mye;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_5;;RAND12_RAND_5;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;1;Hele tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;2;Mesteparten av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;3;En god del av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;4;Noe av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;5;Litt av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6a. Har du følt deg rolig og avslappet?;Nei;Listevariabel;6;Aldri;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6A;;RAND12_RAND_6A;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;1;Hele tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;2;Mesteparten av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;3;En god del av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;4;Noe av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;5;Litt av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6b. Har du hatt mye overskudd?;Nei;Listevariabel;6;Aldri;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6B;;RAND12_RAND_6B;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;1;Hele tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;2;Mesteparten av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;3;En god del av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;4;Noe av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;5;Litt av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;6c. Har du følt deg nedfor og deprimert?;Nei;Listevariabel;6;Aldri;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_6C;;RAND12_RAND_6C;
Livskvalitetsskjema;;7. I løpet av de siste fire ukene, hvor mye av tiden har den fysiske helsen din eller følelsesmessige problemer påvirket dine sosiale aktiviteter (som å besøke venner, slektninger osv.)?;Nei;Listevariabel;1;Hele tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_7;;RAND12_RAND_7;
Livskvalitetsskjema;;7. I løpet av de siste fire ukene, hvor mye av tiden har den fysiske helsen din eller følelsesmessige problemer påvirket dine sosiale aktiviteter (som å besøke venner, slektninger osv.)?;Nei;Listevariabel;2;Mesteparten av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_7;;RAND12_RAND_7;
Livskvalitetsskjema;;7. I løpet av de siste fire ukene, hvor mye av tiden har den fysiske helsen din eller følelsesmessige problemer påvirket dine sosiale aktiviteter (som å besøke venner, slektninger osv.)?;Nei;Listevariabel;3;En del av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_7;;RAND12_RAND_7;
Livskvalitetsskjema;;7. I løpet av de siste fire ukene, hvor mye av tiden har den fysiske helsen din eller følelsesmessige problemer påvirket dine sosiale aktiviteter (som å besøke venner, slektninger osv.)?;Nei;Listevariabel;4;Litt av tiden;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_7;;RAND12_RAND_7;
Livskvalitetsskjema;;7. I løpet av de siste fire ukene, hvor mye av tiden har den fysiske helsen din eller følelsesmessige problemer påvirket dine sosiale aktiviteter (som å besøke venner, slektninger osv.)?;Nei;Listevariabel;5;Aldri;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;RAND_7;;RAND12_RAND_7;
Livskvalitetsskjema;;Ferdigstille skjema?;Nei;Statusvariabel;;;;;;;;;;;;;;Nei;Nei;01.01.1980;;rand12;STATUS;;RAND12_STATUS;Denne boksen vil angi hvorvidt du er ferdig med å fylle ut. Du kan alltids låse opp skjemaet igjen på nytt senere hvis du vil forandre noe.
Oppfølging etter behandling;;Utfyllingsdato;Ja;Datovariabel;;;;;;;;;'1980-01-01';today;;;;Nei;Nei;14.04.2023;;basisfollowup;DATO_FOLLOWUP;;BASISFOLLOWUP_DATO_FOLLOWUP;Hvis dato for utfylling er ukjent, bruk dato for mottak av skjemaet. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autofylles nåværende måned og år. Skriver du inn måned og dag (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.2013 er følgende verdier gyldige: 131123, eller 20131123, eller 2013-11-23
Oppfølging etter behandling;;Er pasientdel utfylt;Ja;Listevariabel;0;Nei;;;;;;;;;;;;Ja;Nei;14.04.2023;;basisfollowup;COMPLETE;;BASISFOLLOWUP_COMPLETE;Har pasienten levert sine besvarelser.
Oppfølging etter behandling;;Er pasientdel utfylt;Ja;Listevariabel;1;Ja;;;;;;;;;;;;Ja;Nei;14.04.2023;;basisfollowup;COMPLETE;;BASISFOLLOWUP_COMPLETE;Har pasienten levert sine besvarelser.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;1;Tidsmangel behandler;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;2;Tidlig utskrivning;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;3;Kritisk syk / død;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;4;Pasient klarer ikke;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;5;Manglende samtykke;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;6;For ung;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;7;Ikke besvart ePROMS;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;Årsak til manglende utfylling;Ja;Listevariabel;9;Annet;;;;;;;;;;;;Nei;Ja;14.04.2023;;basisfollowup;INCOMPLETE_REASON;;BASISFOLLOWUP_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
Oppfølging etter behandling;;1. Hvordan var plagene dine det siste året i henhold til rytmeforstyrrelsen du ble behandlet for?;Ja;Listevariabel;1;Ingen plager;;;;;;;;;;;;Nei;Nei;14.04.2023;;basisfollowup;Q1;;BASISFOLLOWUP_Q1;Mild: Ingen påvirkning av normal daglig aktivitet og symptomene er i liten grad plagsomme. Moderat: Ingen påvirkning av normal daglig aktivitet, men er plaget av symptomene. Alvorlig: Normal daglig aktivitet er påvirket. Invalidiserende: Normal daglig aktivitet er ikke lenger mulig.
